site.id,lat,lon,source,unique.site,ISLAND,STATE,COUNTRY,min_SST,prod,complexity,IslType,wave,arag,depth,cropper,browser,scraper.excavator,total_herb,ratiopq,fleshypq,reefbuilderpq,log10ratiopq
SAR-0126,16.69671667,145.7885001,CRED.nSPC,SAR-0126 19-04-2014 nSPC,Sarigan,Uninhabited,MARIAN,25.9829998,302.5777727,0.841086957,high,113848.6145,3.998485327,21.65,62.21714286,8.838,25.87342857,96.92857143,0.038674033,0.603333333,0.023333333,-1.412580541
SAR-0125,16.6973806,145.7711797,CRED.nSPC,SAR-0125 19-04-2014 nSPC,Sarigan,Uninhabited,MARIAN,25.9829998,303.8120554,0.402752294,high,19593.23471,3.998485327,17.7,29.94485714,15.264,38.28142857,83.49028571,0.224390244,0.683333333,0.153333333,-0.64899603
SAR-0133,16.69215029,145.7766967,CRED.nSPC,SAR-0133 19-04-2014 nSPC,Sarigan,Uninhabited,MARIAN,25.9829998,302.7763156,1.549180672,high,27396.8911,3.998485327,11.35,91.85142857,28.96514286,91.11285714,211.9294286,0.06614786,0.886206897,0.05862069,-1.1794842
SAI-124,15.25223069,145.7114754,CRED.nSPC,SAI-124 11-04-30 nSPC,Saipan,Inhabited,MARIAN,26.3939991,392.9589064,0.34731409,low,55483.06971,3.96474719,22,26.472,0,0,26.472,0.036630037,0.853125,0.03125,-1.436162647
SAI-142,15.25651803,145.7353183,CRED.nSPC,SAI-142 11-04-30 nSPC,Saipan,Inhabited,MARIAN,26.15999985,388.5403048,0.310185376,low,48462.28521,3.96474719,23.5,2.195142857,0,1.112,3.307142857,0.052495182,0.809086022,0.042473118,-1.279880554
SAI-298,15.25353634,145.7594328,CRED.nSPC,SAI-298 11-04-30 nSPC,Saipan,Inhabited,MARIAN,26.15999985,388.5403048,0.347800218,low,32014.56618,3.96474719,12,10.58885714,6.730571429,17.83142857,35.15085714,0.076045627,0.848387097,0.064516129,-1.118925753
SAI-417,15.25482883,145.7533355,CRED.nSPC,SAI-417 11-04-30 nSPC,Saipan,Inhabited,MARIAN,26.15999985,388.5403048,0.357025969,low,37222.92252,3.96474719,6,4.034285714,1.461142857,0,5.495428571,0.209125476,0.796969697,0.166666667,-0.679593058
SAI-411,15.25505648,145.7469072,CRED.nSPC,SAI-411 11-04-30 nSPC,Saipan,Inhabited,MARIAN,26.15999985,388.5403048,0.358085797,low,39977.60694,3.96474719,6,10.28371429,7.766571429,0,18.05028571,0.325688073,0.68125,0.221875,-0.487198145
SAI-221,15.25597095,145.7234079,CRED.nSPC,SAI-221 11-04-30 nSPC,Saipan,Inhabited,MARIAN,26.15999985,392.9589064,0.256130336,low,54850.49158,3.96474719,12.5,35.31885714,0,8.192571429,43.51142857,0.018939394,0.88,0.016666667,-1.722633914
SAI-400,15.25531992,145.7490979,CRED.nSPC,SAI-400 11-04-30 nSPC,Saipan,Inhabited,MARIAN,26.15999985,388.5403048,0.256130336,low,39977.60694,3.96474719,11.6,22.26942857,10.56885714,0,32.83828571,0.061302683,0.87,0.053333334,-1.212520519
SAI-403,15.25379886,145.7564254,CRED.nSPC,SAI-403 11-04-30 nSPC,Saipan,Inhabited,MARIAN,26.15999985,388.5403048,0.256130336,low,32988.71307,3.96474719,5,8.464,0.707428571,16.89457143,26.066,0.986206898,0.483333333,0.476666667,-0.006031964
SAI-0480,15.25542906,145.7594811,CRED.nSPC,SAI-0480 18-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.15999985,388.5403048,0.154101124,low,33555.60996,3.96474719,23.95,41.81828571,8.289142857,11.04628571,61.15371429,0.065693431,0.85625,0.05625,-1.182478058
SAI-0430,15.25660101,145.7355076,CRED.nSPC,SAI-0430 18-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.15999985,388.5403048,0.139,low,48462.28521,3.96474719,21.95,24.98314286,4.779714286,15.65914286,45.422,0.054744526,0.913333333,0.05,-1.261659304
SAI-0549,15.28295497,145.8027198,CRED.nSPC,SAI-0549 13-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.13599968,337.9223181,0.58637931,low,24108.93167,3.96474719,15.45,32.98114286,10.91628571,10.72371429,54.62114286,0.063241107,0.790625,0.05,-1.199000539
SAI-0585,15.28129066,145.8006952,CRED.nSPC,SAI-0585 18-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.13599968,337.9223181,0.319882716,low,24812.16293,3.96474719,11,1.813714286,3.15,0,4.963714286,0.075471698,0.854838709,0.064516129,-1.122215878
SAI-0568,15.2756939,145.7935438,CRED.nSPC,SAI-0568 18-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.13599968,337.9223181,0.1125,low,27174.97235,3.96474719,21.5,66.34257143,9.372857143,135.9628571,211.6782857,0.296747967,0.745454545,0.221212121,-0.527612247
SAI-0589,15.25500384,145.8120341,CRED.nSPC,SAI-0589 13-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.19300079,318.5686658,0.203357143,low,66202.22616,3.96474719,21.05,11.91771429,93.77,3.706857143,315.94,0.080985915,0.860606061,0.069696969,-1.091590509
SAI-0531,15.26122497,145.8288851,CRED.nSPC,SAI-0531 13-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.19300079,318.5686658,0.660533981,low,124095.4428,3.96474719,15.15,66.85828571,8.055428571,0,74.91371429,0.003448275,0.935483871,0.003225806,-2.462398059
SAI-0594,15.26883633,145.8319069,CRED.nSPC,SAI-0594 18-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.19300079,315.6770187,0.109390244,low,129166.7741,3.96474719,20,13.15285714,0,0,13.15285714,0.003424657,0.973333333,0.003333333,-2.465382895
SAI-0583,15.27665438,145.8273128,CRED.nSPC,SAI-0583 18-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.19300079,321.1971235,0.16825,low,126403.0084,3.96474719,9.65,11.25685714,93.77,0,157.2534286,0.001038062,0.963333333,0.001,-2.983776588
SAI-0559,15.25957558,145.8176694,CRED.nSPC,SAI-0559 18-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.19300079,318.5686658,1.526204545,low,12479.74084,3.96474719,3.4,125.77,0,0,250.848,1.160839161,0.446875,0.51875,0.064772051
SAI-0529,15.28706035,145.8158703,CRED.nSPC,SAI-0529 18-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.19300079,321.1971235,1.586176471,low,114706.6676,3.96474719,15.15,47.30314286,17.00228571,23.95514286,88.26057143,0.276315789,0.76,0.21,-0.558594298
SAI-0596,15.25671409,145.8146288,CRED.nSPC,SAI-0596 18-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.19300079,318.5686658,0.269324324,low,56221.85723,3.96474719,4.85,73.516,27.66171429,8.709428571,109.8871429,0.774390243,0.546666667,0.423333333,-0.111040128
SAI-0433,15.21203603,145.6777232,CRED.nSPC,SAI-0433 07-05-2014 nSPC,Saipan,Inhabited,MARIAN,26.37899971,399.6576914,0.129086538,low,21922.22538,3.96474719,29.55,7.048857143,0,13.26657143,20.31542857,0.09375,0.746666666,0.07,-1.028028723
SAI-94,15.21748418,145.6824515,CRED.nSPC,SAI-94 11-04-07 nSPC,Saipan,Inhabited,MARIAN,26.39999962,399.6576914,0.397996871,low,21323.44099,3.96474719,28,6.548285714,0,0,6.548285714,0.028,0.833333333,0.023333333,-1.552841975
SAI-199,15.20736789,145.6992253,CRED.nSPC,SAI-199 11-04-07 nSPC,Saipan,Inhabited,MARIAN,26.39999962,399.6576914,0.665389859,low,6176.315732,3.96474719,12.5,2.901142857,0,11.57971429,14.48085714,0.197080292,0.456666666,0.09,-0.705356802
SAI-271,15.21942208,145.7057215,CRED.nSPC,SAI-271 11-04-07 nSPC,Saipan,Inhabited,MARIAN,26.39999962,399.6576914,0.716307686,low,3493.796937,3.96474719,4.5,38.33028571,0.851714286,13.62628571,52.80828571,0.248730966,0.656666666,0.163333334,-0.604270144
SAI-100,15.24833067,145.706365,CRED.nSPC,SAI-100 11-04-30 nSPC,Saipan,Inhabited,MARIAN,26.39999962,401.9830945,0.256130336,low,51746.86652,3.96474719,20,7.891428571,0,32.59885714,40.49028571,0.097457627,0.842857143,0.082142857,-1.011184168
SAI-0460,15.24840754,145.7067368,CRED.nSPC,SAI-0460 17-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.39999962,401.9830945,0.260243056,low,51707.39777,3.96474719,20.25,10.72457143,0,0,10.72457143,0.082437276,0.871875,0.071875,-1.083876367
SAI-0526,15.22663219,145.6898095,CRED.nSPC,SAI-0526 17-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.39999962,397.2422239,0.614354839,low,19888.66284,3.96474719,9.55,62.16,9.702857143,22.26571429,94.12857143,0.270718233,0.754166666,0.204166667,-0.567482494
SAI-0498,15.24261388,145.6994321,CRED.nSPC,SAI-0498 17-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.39999962,403.2857048,0.331864407,low,40860.41946,3.96474719,22.7,14.28485714,1.461142857,11.94,27.686,0.137795276,0.846666667,0.116666667,-0.860765671
SAI-117,15.23038041,145.8004967,CRED.nSPC,SAI-117 11-04-26 nSPC,Saipan,Inhabited,MARIAN,26.15099907,301.8142467,0.842817579,low,109255.4238,3.96474719,26,40.36228571,11.28942857,171.71,241.696,0.057613168,0.81,0.046666666,-1.239478244
SAI-127,15.24626386,145.8094524,CRED.nSPC,SAI-127 11-04-26 nSPC,Saipan,Inhabited,MARIAN,26.15099907,301.8142467,0.521813567,low,99751.27361,3.96474719,21,57.61285714,3.604,70.32514286,131.542,0.171052632,0.76,0.13,-0.76687024
SAI-0493,15.21715804,145.7870302,CRED.nSPC,SAI-0493 12-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.15099907,292.2709074,0.48971519,low,107002.8362,3.96474719,25.6,9.887142857,12.24257143,0,22.12971429,0.137055838,0.788,0.108,-0.863102462
SAI-0466,15.22753567,145.7969764,CRED.nSPC,SAI-0466 18-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.15099907,301.8142467,0.328794643,low,93051.47349,3.96474719,26.85,11.05,6.049714286,0,17.09971429,0.045296167,0.896875,0.040625,-1.343938544
SAI-0575,15.21550287,145.7831496,CRED.nSPC,SAI-0575 18-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.15099907,292.2709074,2.875094937,low,0,3.96474719,6.5,125.77,0,8.623142857,201.6837143,1.043795618,0.456666667,0.476666666,0.018615469
SAI-0516,15.24793924,145.8100267,CRED.nSPC,SAI-0516 18-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.15099907,318.5686658,0.1125,low,98202.68921,3.96474719,20.05,8.138285714,0,18.15828571,26.29657143,0.520618557,0.60625,0.315625,-0.283480356
SAI-0597,15.23508945,145.8029245,CRED.nSPC,SAI-0597 18-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.15099907,301.8142467,0.1234375,low,85829.41712,3.96474719,14.3,21.19228571,11.10171429,68.85971429,101.1537143,0.084805654,0.884375,0.075,-1.071575194
SAI-98,15.18449075,145.6615057,CRED.nSPC,SAI-98 11-04-07 nSPC,Saipan,Inhabited,MARIAN,26.30699921,349.3338267,0.366522029,low,20938.64411,3.96474719,20,1.05,1.461142857,44.33714286,46.84828571,0.011370262,0.879487179,0.01,-1.944229513
SAI-198,15.1774849,145.6981655,CRED.nSPC,SAI-198 11-04-07 nSPC,Saipan,Inhabited,MARIAN,26.3220005,312.3380641,0.604960059,low,6454.428238,3.96474719,8,9.040857143,0,30.68114286,39.722,0.209677419,0.775,0.1625,-0.678448337
SAI-0564,15.19013948,145.7033128,CRED.nSPC,SAI-0564 17-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.3220005,370.6900135,0.753205128,low,0,3.96474719,4.25,7.996285714,0,4.630285714,12.62657143,1.247787607,0.389655173,0.486206896,0.096140668
SAI-0507,15.17865895,145.6970768,CRED.nSPC,SAI-0507 17-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.3220005,370.6900135,0.455661765,low,6606.500115,3.96474719,14.95,8.218571429,11.33057143,29.61714286,49.16628571,0.129770992,0.84516129,0.109677419,-0.886822376
SAI-0459,15.17092246,145.693476,CRED.nSPC,SAI-0459 17-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.3220005,335.4338177,0.361633333,low,6908.665745,3.96474719,23.6,5.102571429,32.05428571,1.410571429,38.56742857,0.074468085,0.909677419,0.067741935,-1.128029817
SAI-0537,15.16202414,145.6931727,CRED.nSPC,SAI-0537 17-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.3220005,312.3380641,0.461493902,low,6835.631369,3.96474719,11.2,13.66085714,9.019142857,18.19628571,40.87628571,0.566326531,0.632258064,0.358064516,-0.246933092
SAI-0418,15.18732391,145.6824504,CRED.nSPC,SAI-0418 17-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.3220005,379.205358,0.142857143,low,11425.07832,3.96474719,27.6,1.813714286,0,0,1.813714286,0.333333333,0.64,0.213333333,-0.477121255
SAI-240,15.16129006,145.7642954,CRED.nSPC,SAI-240 11-04-08 nSPC,Saipan,Inhabited,MARIAN,26.35499954,291.0842157,0.767177052,low,0,3.96474719,4,46.56942857,0,34.71628571,81.28571429,0.386409446,0.638419117,0.246691177,-0.412952266
SAI-78,15.17512472,145.7900917,CRED.nSPC,SAI-78 11-04-26 nSPC,Saipan,Inhabited,MARIAN,26.33099937,286.7578101,0.392287073,low,115834.2895,3.96474719,24,93.67571429,25.48542857,96.90342857,216.0645714,0.156950673,0.796428572,0.125,-0.804236819
SAI-291,15.18960086,145.7790374,CRED.nSPC,SAI-291 11-04-26 nSPC,Saipan,Inhabited,MARIAN,26.33099937,286.7578101,0.487596788,low,111852.8332,3.96474719,6,54.86257143,0,0,54.86257143,0.763975154,0.519354839,0.396774193,-0.116920765
SAI-187,15.20038485,145.7827019,CRED.nSPC,SAI-187 11-04-26 nSPC,Saipan,Inhabited,MARIAN,26.33099937,292.2709074,0.256130336,low,111684.8176,3.96474719,24,15.60028571,3.721428571,0,19.32171429,0.012987013,0.933333333,0.012121212,-1.886490729
SAI-0527,15.18738435,145.7812541,CRED.nSPC,SAI-0527 12-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.33099937,286.7578101,0.295710526,low,113087.0645,3.96474719,12.1,6.454857143,13.46514286,0,19.92,0.548913043,0.593548387,0.325806451,-0.26049645
SAI-0436,15.18158784,145.7874309,CRED.nSPC,SAI-0436 12-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.33099937,286.7578101,0.2855,low,115411.1176,3.96474719,24.35,29.06542857,11.03228571,5.388285714,45.486,0.217391305,0.741935484,0.161290323,-0.662757831
SAI-0607,15.17775823,145.7871202,CRED.nSPC,SAI-0607 12-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.33099937,286.7578101,0.21826087,low,115017.7395,3.96474719,10.5,23.36057143,0,0,23.36057143,0.403433476,0.685294118,0.276470588,-0.394228068
SAI-174,15.14920562,145.6876599,CRED.nSPC,SAI-174 11-04-07 nSPC,Saipan,Inhabited,MARIAN,26.21699905,321.9756098,0.401730201,low,7253.181377,3.96474719,17,9.292857143,5.284571429,13.65085714,28.22828571,0.09174312,0.726666667,0.066666667,-1.037426496
SAI-183,15.13557991,145.6882495,CRED.nSPC,SAI-183 11-04-07 nSPC,Saipan,Inhabited,MARIAN,26.21699905,321.9756098,0.543396736,low,6875.603245,3.96474719,9,12.07,3.15,8.021142857,23.24114286,0.209269663,0.678095238,0.141904762,-0.679293725
SAI-0491,15.12865889,145.6825844,CRED.nSPC,SAI-0491 11-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.21699905,321.9756098,0.204076923,low,9775.47517,3.96474719,19.9,9.648571429,0,27.30057143,36.94914286,0.091954023,0.87,0.08,-1.036429266
SAI-0548,15.13370278,145.684809,CRED.nSPC,SAI-0548 11-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.21699905,321.9756098,0.445555556,low,7530.550133,3.96474719,11.7,9.217428571,1.167428571,18.98057143,29.36542857,0.041958042,0.866666666,0.036363636,-1.377184791
SAI-0441,15.14310158,145.6807206,CRED.nSPC,SAI-0441 17-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.21699905,321.9756098,0.152552083,low,9669.856418,3.96474719,21.8,4.455714286,0,3.128285714,7.584,0.136882129,0.848387096,0.116129032,-0.863653248
SAI-0483,15.15487312,145.6852728,CRED.nSPC,SAI-0483 17-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.21699905,335.4338177,0.193529412,low,7938.71264,3.96474719,21.5,28.07285714,0.707428571,15.426,44.20628571,0.558823528,0.566666667,0.316666666,-0.252725317
SAI-261,15.13533533,145.7434087,CRED.nSPC,SAI-261 11-04-08 nSPC,Saipan,Inhabited,MARIAN,26.22599983,291.0842157,0.824136825,low,59295.78228,3.96474719,4.85,42.74114286,0,0,42.74114286,1.495207665,0.366081872,0.547368421,0.174701515
SAI-116,15.12443449,145.7556721,CRED.nSPC,SAI-116 11-04-08 nSPC,Saipan,Inhabited,MARIAN,26.22599983,289.675253,0.256130336,low,95702.42979,3.96474719,23.7,1.118857143,5.072571429,0,6.191428571,0.102836879,0.829411764,0.085294117,-0.987851113
SAI-294,15.15303606,145.7488324,CRED.nSPC,SAI-294 11-04-08 nSPC,Saipan,Inhabited,MARIAN,26.22599983,291.0842157,0.789962873,low,11579.30333,3.96474719,3.5,76.46171429,0,12.94285714,89.40457143,1.744680848,0.313333334,0.546666667,0.241715994
SAI-274,15.15848589,145.7521795,CRED.nSPC,SAI-274 11-04-08 nSPC,Saipan,Inhabited,MARIAN,26.22599983,291.0842157,0.487596788,low,0,3.96474719,5,13.74228571,0,6.393428571,20.13571429,0.666666667,0.55,0.366666667,-0.176091259
SAI-0611,15.15691764,145.7506211,CRED.nSPC,SAI-0611 12-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.22599983,291.0842157,1.520333333,low,7030.137624,3.96474719,4.75,41.336,5.861142857,0,47.19714286,0.792307692,0.433333333,0.343333333,-0.101106128
SAI-0474,15.15863031,145.7556618,CRED.nSPC,SAI-0474 12-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.22599983,291.0842157,0.375064935,low,5312.625096,3.96474719,22.6,12.134,2.723714286,6.919714286,21.77742857,0.065326633,0.686206897,0.044827586,-1.184909726
SAI-0608,15.13694633,145.743314,CRED.nSPC,SAI-0608 12-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.22599983,291.0842157,0.423560606,low,55946.38535,3.96474719,11,12.63371429,3.84,41.77,58.24371429,0.4,0.671875,0.26875,-0.397940009
SAI-0457,15.15325986,145.7708982,CRED.nSPC,SAI-0457 12-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.32500076,282.6993383,0.184,low,6135.071983,3.96474719,22.55,22.92342857,5.269142857,34.60857143,62.80114286,0.115384615,0.866666666,0.1,-0.937852093
SAI-0535,15.15769397,145.7686505,CRED.nSPC,SAI-0535 12-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.32500076,282.6993383,0.628693182,low,2717.737547,3.96474719,16.05,5.548571429,5.759714286,13.90114286,25.20942857,0.695364239,0.503333333,0.35,-0.157787648
TIN-78,15.07505151,145.613193,CRED.nSPC,TIN-78 11-05-03 nSPC,Tinian,Inhabited,MARIAN,26.29800034,288.7313714,0.487596788,high,17910.32531,3.96474719,20,21.00942857,9.006,83.77714286,113.7925714,1.007407407,0.45,0.453333333,0.00320514
TIN-177,15.08291314,145.6250726,CRED.nSPC,TIN-177 11-05-03 nSPC,Tinian,Inhabited,MARIAN,26.29800034,287.6809922,0.719063239,high,16148.08153,3.96474719,5,36.02457143,0,7.675428571,43.7,0.241573035,0.593333333,0.143333334,-0.616951544
TIN-92,15.09075584,145.6318404,CRED.nSPC,TIN-92 11-05-03 nSPC,Tinian,Inhabited,MARIAN,26.29800034,321.2553779,0.487596788,high,15798.9659,3.96474719,22,8.477428571,17.51571429,26.81685714,52.81,0.34741784,0.645454545,0.224242424,-0.459147884
TIN-0186,15.07544369,145.6134634,CRED.nSPC,TIN-0186 10-04-2014 nSPC,Tinian,Inhabited,MARIAN,26.29800034,288.7313714,0.524310345,high,17910.32531,3.96474719,21.05,17.34971429,10.58714286,83.70657143,111.6434286,0.636871508,0.596666667,0.38,-0.19594818
TIN-129,15.08659439,145.65793,CRED.nSPC,TIN-129 11-05-03 nSPC,Tinian,Inhabited,MARIAN,26.18700027,321.2553779,0.256130336,high,31493.02242,3.96474719,20,50.26457143,0,20.37714286,70.64171429,0.014545454,0.916666667,0.013333333,-1.837272714
SAI-72,15.11062891,145.701895,CRED.nSPC,SAI-72 11-04-08 nSPC,Saipan,Inhabited,MARIAN,26.19300079,296.2956439,0.308092193,low,6194.090731,3.96474719,22.75,2.800571429,1.625142857,25.15485714,29.58057143,0.110974862,0.776666667,0.086190476,-0.954775387
SAI-86,15.10522527,145.7202338,CRED.nSPC,SAI-86 11-04-08 nSPC,Saipan,Inhabited,MARIAN,26.19300079,288.9371753,0.256130336,low,6331.975111,3.96474719,22,9.446571429,0,40.26114286,49.70771429,0.021085689,0.92875,0.019583334,-1.676012196
SAI-0604,15.10963205,145.7057536,CRED.nSPC,SAI-0604 11-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.19300079,288.9371753,0.163214286,low,0,3.96474719,3.8,5.648,1.802,7.838571429,15.28857143,0.683673469,0.593939394,0.406060606,-0.165151273
SAI-0601,15.11636314,145.6962937,CRED.nSPC,SAI-0601 11-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.19300079,296.2956439,0.187771739,low,5651.731347,3.96474719,7.75,11.63657143,4.383428571,21.56885714,37.58885714,0.215189873,0.79,0.17,-0.66717817
SAI-87,15.09128264,145.7502239,CRED.nSPC,SAI-87 11-04-08 nSPC,Saipan,Inhabited,MARIAN,26.1989994,284.4662207,0.371863562,low,115218.5864,3.96474719,25.7,7.780857143,0,0,7.780857143,0.053030303,0.88,0.046666667,-1.275475888
SAI-0600,15.1039658,145.7268617,CRED.nSPC,SAI-0600 11-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.1989994,284.4662207,0.344736842,low,6069.000103,3.96474719,21.95,7.719428571,8.794,43.64228571,60.15571429,0.192982456,0.735483871,0.141935484,-0.71448217
SAI-0509,15.10417409,145.7333183,CRED.nSPC,SAI-0509 11-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.1989994,284.4662207,0.589369565,low,4965.400084,3.96474719,13.6,0,4.136857143,26.43657143,30.57342857,0.173913043,0.741935484,0.129032258,-0.759667845
SAI-0598,15.09768264,145.7428457,CRED.nSPC,SAI-0598 11-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.1989994,284.4662207,0.909715909,low,4542.743825,3.96474719,23.15,11.66314286,30.89114286,24.85685714,67.41114286,0.325471698,0.706666666,0.23,-0.48748677
SAI-0545,15.10564839,145.724804,CRED.nSPC,SAI-0545 11-04-2014 nSPC,Saipan,Inhabited,MARIAN,26.1989994,288.9371753,0.24304878,low,5774.371974,3.96474719,11.5,7.904857143,3.996285714,24.87314286,36.77428571,0.384615384,0.693333333,0.266666666,-0.414973349
TIN-96,15.04022704,145.5937288,CRED.nSPC,TIN-96 11-05-03 nSPC,Tinian,Inhabited,MARIAN,26.32799911,289.4236429,0.487596788,high,9221.915781,3.96474719,25,20.81514286,40.184,57.08657143,118.0857143,0.289592761,0.736666667,0.213333334,-0.538212299
TIN-61,15.06910052,145.6086787,CRED.nSPC,TIN-61 11-05-03 nSPC,Tinian,Inhabited,MARIAN,26.32799911,288.7313714,0.487596788,high,17910.32531,3.96474719,24.5,16.02514286,15.86657143,39.86657143,71.75828571,0.487654322,0.6,0.292592593,-0.311887923
TIN-0187,15.04098443,145.5945193,CRED.nSPC,TIN-0187 10-04-2014 nSPC,Tinian,Inhabited,MARIAN,26.32799911,289.4236429,0.69804878,high,8623.887645,3.96474719,23.35,16.944,15.73057143,18.21542857,50.89,0.28125,0.619354838,0.174193548,-0.550907469
TIN-0241,15.06238494,145.6053006,CRED.nSPC,TIN-0241 10-04-2014 nSPC,Tinian,Inhabited,MARIAN,26.32799911,288.7313714,0.575082645,high,17280.80655,3.96474719,12,25.156,9.869428571,36.97714286,72.00257143,0.120171674,0.751612904,0.090322581,-0.920197888
TIN-0257,15.0382785,145.5921675,CRED.nSPC,TIN-0257 10-04-2014 nSPC,Tinian,Inhabited,MARIAN,26.32799911,289.4236429,0.555340909,high,7255.922001,3.96474719,5.95,23.85314286,3.263142857,10.92914286,38.04542857,0.369863014,0.644117647,0.238235294,-0.431959096
TIN-0217,15.07044288,145.6116064,CRED.nSPC,TIN-0217 10-04-2014 nSPC,Tinian,Inhabited,MARIAN,26.32799911,288.7313714,0.622574627,high,17148.08155,3.96474719,13.3,10.49257143,5.065142857,36.92857143,52.48628571,0.131578947,0.7125,0.09375,-0.880813592
TIN-179,15.06957184,145.6561005,CRED.nSPC,TIN-179 11-05-03 nSPC,Tinian,Inhabited,MARIAN,26.22900009,295.5754121,0.382075317,high,60639.74792,3.96474719,12,14.89114286,0,0,14.89114286,0.105058366,0.856666667,0.09,-0.978569359
TIN-153,15.035516,145.6505384,CRED.nSPC,TIN-153 11-05-03 nSPC,Tinian,Inhabited,MARIAN,26.22900009,288.8301822,0.601492978,high,90780.07031,3.96474719,6,50.96,0,0,50.96,0.97810219,0.456666667,0.446666667,-0.009615769
